GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,QUADRIMESTRE,COD_ANO,COD_COND,Lat_Y_,Long_X_
"RUA TURQUIA, 92,SAO PAULO, SAO PAULO - BRASIL","016034192678000036","016","034","192678","00","0036",PI,PIN,"2",S,S,ZER 1,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",ZEPEC,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2277","2970",RUA TURQUIA,"92","2","0","0",,U,,,ZEPEC AUE.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5787075","-46,6783998"
"RUA JOAO PEREIRA, 329,SAO PAULO, SAO PAULO - BRASIL","098063104183000205","098","063","104183","00","0205",LA,LAP,"3",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3886",RUA JOAO PEREIRA,"329","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5202883","-46,7066985"
"RUA OTAVIO MARQUES, 82,SAO PAULO, SAO PAULO - BRASIL","070256152056000030","070","256","152056","00","0030",ST,STN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","113","95",RUA OTAVIO MARQUES,"82","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,484409","-46,620691"
"RUA SEN CESAR LACERDA VERGUEIRO, 308,SAO PAULO, SAO PAULO - BRASIL","081233047996000092","081","233","047996","00","0092",PI,PIN,"3",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2415",RUA SEN CESAR LACERDA VERGUEIRO,"308","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5477464","-46,6923501"
"RUA PERA-MARMELO, 678,SAO PAULO, SAO PAULO - BRASIL","210016436992000168","210","016","436992","00","0168",PJ,JAR,"1",S,S,ZEUA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","325","204",RUA PERA-MARMELO,"678","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4349643","-46,7508435"
"RUA JOSE DE FIGUEIREDO, 65,SAO PAULO, SAO PAULO - BRASIL","078184728640000075","078","184","728640","00","0075",PJ,PIR,"1",S,S,ZPR,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","181","116",RUA JOSE DE FIGUEIREDO,"65","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4806902","-46,6573754"
"RUA CARLOS PAVAN, 33,SAO PAULO, SAO PAULO - BRASIL","101185218111000085","101","185","218111","00","0085",BT,BUT,"1",S,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","463","300",RUA CARLOS PAVAN,"33","1","0","0",,U,,,LOTE CANCELADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5848568","-46,7354423"
"RUA LINA, 46,SAO PAULO, SAO PAULO - BRASIL","072043118869000033","072","043","118869","00","0033",ST,STN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","88","84",RUA LINA,"46","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5772948","-46,5464779"
"RUA FRANCISCO DE ALMEIDA LEITE, 62,SAO PAULO, SAO PAULO - BRASIL","124049719129000072","124","049","719129","00","0072",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","150",RUA FRANCISCO DE ALMEIDA LEITE,"62","1","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4890483","-46,7576491"
"RUA FRANCISCO DE ALMEIDA LEITE, 1,SAO PAULO, SAO PAULO - BRASIL","124049719129000073","124","049","719129","00","0073",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","248","150",RUA FRANCISCO DE ALMEIDA LEITE,"1","1","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4893199","-46,7569798"
"RUA BR DE CAPANEMA, 454,SAO PAULO, SAO PAULO - BRASIL","014025041602000121","014","025","041602","00","0121",PI,JDP,"1",S,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","214","115",RUA BR DE CAPANEMA,"454","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5666618","-46,666596"
"RUA AMAMBAI, 270,SAO PAULO, SAO PAULO - BRASIL","064214009679000104","064","214","009679","00","0104",MG,VMR,"1",S,S,ZPI-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2232","1028",RUA AMAMBAI,"270","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5247836","-46,5901139"
"RUA CANTAREIRA, 276,SAO PAULO, SAO PAULO - BRASIL","226019517836000052","226","019","517836","00","0052",JT,TRE,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","160","100",RUA CANTAREIRA,"276","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5423148","-46,6301006"
"RUA CANTARUS, 75,SAO PAULO, SAO PAULO - BRASIL","226019517844000043","226","019","517844","00","0043",JT,TRE,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","240","100",RUA CANTARUS,"75","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4183651","-46,5822694"
"RUA CANTAREIRA, 302,SAO PAULO, SAO PAULO - BRASIL","226019517836000057","226","019","517836","00","0057",JT,TRE,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","80","100",RUA CANTAREIRA,"302","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5422354","-46,6300676"
"RUA CANTARUS, 121,SAO PAULO, SAO PAULO - BRASIL","226019517844000034","226","019","517844","00","0034",JT,TRE,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","78","98",RUA CANTARUS,"121","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4187636","-46,5822237"
"RUA CANTAREIRA, 272,SAO PAULO, SAO PAULO - BRASIL","226019517836000051","226","019","517836","00","0051",JT,TRE,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","160","100",RUA CANTAREIRA,"272","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5423266","-46,6301055"
"RUA CANTARUS, 91,SAO PAULO, SAO PAULO - BRASIL","226019517844000039","226","019","517844","00","0039",JT,TRE,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","240","100",RUA CANTARUS,"91","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4185696","-46,5822814"
"RUA CANTAREIRA, 298,SAO PAULO, SAO PAULO - BRASIL","226019517836000056","226","019","517836","00","0056",JT,TRE,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","240","100",RUA CANTAREIRA,"298","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5422473","-46,6300723"
"ESTRADA TURISTICA DO JARAGUA, 3370,SAO PAULO, SAO PAULO - BRASIL","208047202916000015","208","047","202916","00","0015",PJ,JAR,"5",S,S,ZEPAM,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1984","2975",ESTRADA TURISTICA DO JARAGUA,"3370","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4665258","-46,755962"
"RUA MORAS, 440,SAO PAULO, SAO PAULO - BRASIL","081285142239000231","081","285","142239","00","0231",PI,PIN,"1",S,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","994",RUA MORAS,"440","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5575433","-46,692399"
"RUA ALM INHAUMA, 371,SAO PAULO, SAO PAULO - BRASIL","080096092029000084","080","096","092029","00","0084",LA,VLE,"1",S,S,ZER 1,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",ZEPEC,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","492","542",RUA ALM INHAUMA,"371","1","0","0",,U,,,ZEPEC AUE.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5286924","-46,7221961"
"RUA PONGADA, 53,SAO PAULO, SAO PAULO - BRASIL","300014164712000029","300","014","164712","00","0029",BT,MOR,"1",S,S,ZER 1,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","378",RUA PONGADA,"53","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,599876","-46,7027782"
"RUA JOAO PINTO DE OLIVEIRA, 227,SAO PAULO, SAO PAULO - BRASIL","127334701327000042","127","334","701327","00","0042",FO,BRL,"3",S,S,ZM,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1200","310",RUA JOAO PINTO DE OLIVEIRA,"227","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4614664","-46,6902079"
"RUA BENVENUTO CELLINI, 178,SAO PAULO, SAO PAULO - BRASIL","159231673099000096","159","231","673099","00","0096",BT,VSO,"1",S,S,ZMA,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","94","95",RUA BENVENUTO CELLINI,"178","1","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5930332","-46,7453962"
"RUA DR FRANCO DA ROCHA, 577,SAO PAULO, SAO PAULO - BRASIL","021063075825000229","021","063","075825","00","0229",LA,PRD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","86","72",RUA DR FRANCO DA ROCHA,"577","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5372695","-46,6732999"
"RUA ANGELO RICCHIUTTI, 182,SAO PAULO, SAO PAULO - BRASIL","070374014028000078","070","374","014028","00","0078",ST,MAN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","136","83",RUA ANGELO RICCHIUTTI,"182","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4752105","-46,6293377"
"RUA PENAFORTE, 227,SAO PAULO, SAO PAULO - BRASIL","198067718491000282","198","067","718491","00","0282",JT,TRE,"1",S,S,ZEIS-5,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","102","94",RUA PENAFORTE,"227","1","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,452386","-46,594684"
"ESTRADA DE LIGACAO, 2074,SAO PAULO, SAO PAULO - BRASIL","207055331180000001","207","055","331180","00","0001",PR,ANH,"1",S,S,ZMA,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","20439",ESTRADA DE LIGACAO,"2074","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4388957","-46,7660489"
"RUA JOVINIANO DE OLIVEIRA, 20,SAO PAULO, SAO PAULO - BRASIL","308202684309000012","308","202","684309","00","0012",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","57",RUA JOVINIANO DE OLIVEIRA,"20","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4586517","-46,6993988"
"RUA HAMBURGO, 250,SAO PAULO, SAO PAULO - BRASIL","067272085669000135","067","272","085669","00","0135",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","94",RUA HAMBURGO,"250","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4731428","-46,5944004"
"RUA EXPEDITO DE ARAUJO OLIVEIRA, 232,SAO PAULO, SAO PAULO - BRASIL","308200491322000018","308","200","491322","00","0018",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","150",RUA EXPEDITO DE ARAUJO OLIVEIRA,"232","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4605138","-46,7003299"
"VIA DE PEDESTRE SEM DEN NOVE (VL SAO LUIZ), 649,SAO PAULO, SAO PAULO - BRASIL","308208517682000057","308","208","517682","00","0057",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","63",VIA DE PEDESTRE SEM DEN NOVE (VL SAO LUIZ),"649","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5713483","-46,7412003"
"RUA AURELIO BRASIL RIBEIRO, 560,SAO PAULO, SAO PAULO - BRASIL","308209486833000024","308","209","486833","00","0024",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","202",RUA AURELIO BRASIL RIBEIRO,"560","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4588884","-46,7018251"
"TRAVESSA GARCA-BRANCA, 19,SAO PAULO, SAO PAULO - BRASIL","308204489840000027","308","204","489840","00","0027",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","86",TRAVESSA GARCA-BRANCA,"19","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,46002","-46,7030627"
"TRAVESSA GARCA-BRANCA, 9,SAO PAULO, SAO PAULO - BRASIL","308205489840000006","308","205","489840","00","0006",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","18","9",TRAVESSA GARCA-BRANCA,"9","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4598303","-46,7033444"
"RUA ALTO DA BELA VISTA, 78,SAO PAULO, SAO PAULO - BRASIL","067125008427000050","067","125","008427","00","0050",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","155","150",RUA ALTO DA BELA VISTA,"78","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4724761","-46,5899706"
"RUA ANHUMBI, 180,SAO PAULO, SAO PAULO - BRASIL","308209486825000006","308","209","486825","00","0006",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","136",RUA ANHUMBI,"180","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6429596","-46,7166251"
"AVENIDA DR SYLVIO DE CAMPOS, 1,SAO PAULO, SAO PAULO - BRASIL","187113182621000030","187","113","182621","00","0030",PR,PRS,"1",S,S,ZEU,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","405","435",AVENIDA DR SYLVIO DE CAMPOS,"1","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,406315","-46,7546684"
"TRAVESSA UM (VL SAO LUIZ), 292,SAO PAULO, SAO PAULO - BRASIL","308208517518000018","308","208","517518","00","0018",FO,BRL,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","10",TRAVESSA UM (VL SAO LUIZ),"292","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5713483","-46,7412003"
"RUA AURELIO BRASIL RIBEIRO, 606,SAO PAULO, SAO PAULO - BRASIL","308208486833000152","308","208","486833","00","0152",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","500","163",RUA AURELIO BRASIL RIBEIRO,"606","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4592031","-46,7029292"
"RUA JAPUIRA, 203,SAO PAULO, SAO PAULO - BRASIL","308200486892000001","308","200","486892","00","0001",FO,BRL,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","75",RUA JAPUIRA,"203","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5529416","-46,6415249"
"RUA AURELIO BRASIL RIBEIRO, 510,SAO PAULO, SAO PAULO - BRASIL","308209486833000045","308","209","486833","00","0045",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","131",RUA AURELIO BRASIL RIBEIRO,"510","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4586352","-46,7012129"
"TRAVESSA DOIS A (VL SAO LUIZ), 38,SAO PAULO, SAO PAULO - BRASIL","308207517526000037","308","207","517526","00","0037",FO,BRL,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","30","34",TRAVESSA DOIS A (VL SAO LUIZ),"38","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,8825347","-46,4576405"
"RUA FRANCISCO FERREIRA PAES, 76,SAO PAULO, SAO PAULO - BRASIL","123052685755000038","123","052","685755","00","0038",BT,VSO,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","105","80",RUA FRANCISCO FERREIRA PAES,"76","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6043373","-46,7355543"
"VIA DE PEDESTRE CARDEAL, 645,SAO PAULO, SAO PAULO - BRASIL","308207517470000044","308","207","517470","00","0044",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","10","14",VIA DE PEDESTRE CARDEAL,"645","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5557714","-46,6395571"
"RUA NORTE-SUL, 49,SAO PAULO, SAO PAULO - BRASIL","308207489832000026","308","207","489832","00","0026",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","51",RUA NORTE-SUL,"49","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5282221","-46,6317695"
"TRAVESSA ANA AURORA DE JESUS RIBEIRO, 265,SAO PAULO, SAO PAULO - BRASIL","308204517500000015","308","204","517500","00","0015",FO,BRL,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1500","2407",TRAVESSA ANA AURORA DE JESUS RIBEIRO,"265","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4548275","-46,6484123"
